RACEDATE,PLACE,RACE,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,ST_AVG1,ST_AVG2,ST_AVG3,ST_AVG4,ST_AVG5,ST_AVG6,CLASS1,CLASS2,CLASS3,CLASS4,CLASS5,CLASS6,L1,L2,L3,L4,L5,L6,F1,F2,F3,F4,F5,F6,WIN1RATE1,WIN1RATE2,WIN1RATE3,WIN1RATE4,WIN1RATE5,WIN1RATE6,WIN2RATE1,WIN2RATE2,WIN2RATE3,WIN2RATE4,WIN2RATE5,WIN2RATE6,LOCALWIN1RATE1,LOCALWIN1RATE2,LOCALWIN1RATE3,LOCALWIN1RATE4,LOCALWIN1RATE5,LOCALWIN1RATE6,LOCALWIN2RATE1,LOCALWIN2RATE2,LOCALWIN2RATE3,LOCALWIN2RATE4,LOCALWIN2RATE5,LOCALWIN2RATE6,MOTORWIN2RATE1,MOTORWIN2RATE2,MOTORWIN2RATE3,MOTORWIN2RATE4,MOTORWIN2RATE5,MOTORWIN2RATE6,MOTORWIN3RATE1,MOTORWIN3RATE2,MOTORWIN3RATE3,MOTORWIN3RATE4,MOTORWIN3RATE5,MOTORWIN3RATE6,BOATWIN2RATE1,BOATWIN2RATE2,BOATWIN2RATE3,BOATWIN2RATE4,BOATWIN2RATE5,BOATWIN2RATE6,BOATWIN3RATE1,BOATWIN3RATE2,BOATWIN3RATE3,BOATWIN3RATE4,BOATWIN3RATE5,BOATWIN3RATE6,TAN,TANK,RENTAN2,RENTAN2K,RENTAN3,RENTAN3K
2025-04-21,丸亀,1,35,41,40,39,26,25,54.5,52,52.9,57.2,52,43.5,0.19,0.16,0.2,0.16,0.18,0.14,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,4.64,4.51,4.42,4.1,4.13,3.59,20.21,27.91,24.75,15.74,23.58,15.22,3.92,4.31,2.71,0,0,3.23,16.67,25,14.29,0,0,19.23,40.3,38.57,43.88,33.12,41.91,41.43,64.18,51.43,57.55,51.3,56.62,57.86,30.94,27.27,34.24,35.53,29.38,39.36,46.96,48.3,53.8,50.76,43.5,50.53,4,810,4>1,2610,4>1>2,9480
2025-04-21,丸亀,2,25,49,44,50,52,34,52.6,53.3,54.5,55.9,47.7,52.6,0.16,0.16,0.17,0.15,0.16,0.15,1,1,1,1,4,1,0,0,0,0,0,0,0,1,1,0,1,1,6.19,4.67,6,4.75,6.09,4.73,42.71,22.22,44.32,25,42.86,25.88,4.94,0,5,6.27,6.21,4.9,33.33,0,33.33,40.91,46.43,23.15,25,28.15,34.06,31.43,42.34,30.28,39.29,45.19,52.17,49.29,51.09,47.89,26.97,31.87,32.8,35.57,36.13,37.76,43.26,53.85,50.26,51.03,52.36,52.04,3,540,3>5,2010,3>5>6,4120
2025-04-21,丸亀,3,39,34,32,31,54,22,52,48.7,53.5,52.2,52,52.6,0.15,0.2,0.13,0.16,0.17,0.19,1,1,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,4.41,4.91,6.03,4.19,5.17,5.12,26.67,27.85,44.19,17.24,37.93,29.79,4.12,4.18,7.4,0,0,3.63,11.76,21.43,70,0,0,15.79,30.6,30,23.62,35.62,25.56,34.53,44.78,43.57,37.8,52.74,42.11,52.52,40.11,31.67,31.87,37.23,38.83,35.9,56.15,46.11,48.35,51.6,57.98,53.85,1,100,1>4,920,1>4>5,3240
2025-04-21,丸亀,4,45,39,54,40,43,41,53.2,47.2,52,53.4,54.3,52.6,0.22,0.33,0.17,0.17,0.15,0.15,1,2,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,3.94,4.11,5.37,6.07,5.85,5.47,20,33.33,28.43,40.77,37.08,38.14,4,0,5.56,7.27,5.75,5.73,27.78,0,33.33,36.36,25,37.8,29.55,32.33,34.27,23.28,38.81,26.32,46.97,51.13,47.55,40.52,52.24,36.84,31.25,28,33.7,32.97,29.48,39.15,52.27,49.14,50,45.05,47.98,55.03,2,860,2>1,2360,2>1>3,9820
2025-04-21,丸亀,5,48,26,38,41,38,51,51.5,52,52,52,51.5,45.5,0.15,0.18,0.19,0.16,0.16,0.17,4,1,1,1,3,3,0,0,0,0,0,0,1,0,0,1,0,1,5.02,4.13,4.76,4.51,6.26,5.7,31.01,23.58,24.75,27.91,47.01,36.57,5.41,0,4.52,4.31,6,5.41,32.14,0,28.57,25,45,40.91,38.69,41.91,49.24,38.57,32.82,33.09,54.74,56.62,63.64,51.43,49.62,51.8,33.88,29.38,35.98,27.27,31.22,37.3,50.27,43.5,49.74,48.3,50.79,54.05,1,110,1>2,480,1>2>5,1100
2025-04-21,丸亀,6,42,34,44,40,44,39,53.2,52.6,52,55,54.5,57.2,0.17,0.15,0.12,0.16,0.17,0.16,4,1,3,4,1,1,0,0,0,0,0,0,1,1,1,0,1,0,6.05,4.73,6.1,6.32,6,4.1,36.75,25.88,40.54,44.14,44.32,15.74,5.4,4.9,0,5.44,5,0,40,23.15,0,37.5,33.33,0,41.67,30.28,36.69,40.77,34.06,33.12,57.58,47.89,50.36,59.23,52.17,51.3,31.49,37.76,26.88,28.96,32.8,35.53,45.86,52.04,44.09,42.08,50.26,50.76,3,240,3>4,1370,3>4>2,6960
2025-04-21,丸亀,7,24,32,34,49,40,52,47.2,48.3,48.7,53.3,52.9,47.7,0.15,0.14,0.2,0.16,0.2,0.16,4,3,1,1,1,4,0,0,0,0,0,0,1,1,0,1,0,1,5.72,7.04,4.91,4.67,4.42,6.09,34.15,53.76,27.85,22.22,24.75,42.86,4.46,0,4.18,0,2.71,6.21,25.96,0,21.43,0,14.29,46.43,30.15,32.12,30,28.15,43.88,42.34,49.26,52.55,43.57,45.19,57.55,51.09,40.63,38.07,31.67,31.87,34.24,36.13,63.54,55.33,46.11,53.85,53.8,52.36,2,400,2>6,1900,2>6>4,13920
2025-04-21,丸亀,8,44,40,50,32,39,42,52.5,53.4,55.9,53.5,47.2,54.1,0.15,0.17,0.15,0.13,0.33,0.17,3,4,1,4,2,1,0,0,0,0,0,0,1,0,0,1,0,1,6.53,6.07,4.75,6.03,4.11,5,48.31,40.77,25,44.19,33.33,29.63,6.88,7.27,6.27,7.4,0,3.39,37.5,36.36,40.91,70,0,10.71,30.22,23.28,31.43,23.62,32.33,29.29,44.6,40.52,49.29,37.8,51.13,47.86,30.39,32.97,35.57,31.87,28,32.77,50.83,45.05,51.03,48.35,49.14,56.5,2,500,2>1,1680,2>1>3,5270
2025-04-21,丸亀,9,22,54,43,45,38,25,52.6,52,54.3,53.2,52,52.6,0.19,0.17,0.15,0.22,0.19,0.16,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.12,5.17,5.85,3.94,4.76,6.19,29.79,37.93,37.08,20,24.75,42.71,3.63,0,5.75,4,4.52,4.94,15.79,0,25,27.78,28.57,33.33,34.53,25.56,38.81,29.55,49.24,25,52.52,42.11,52.24,46.97,63.64,39.29,35.9,38.83,31.02,31.25,35.98,26.97,53.85,57.98,49.2,52.27,49.74,43.26,5,1210,5>2,4420,5>2>3,15700
2025-04-21,丸亀,10,38,48,40,54,35,39,51.5,51.5,55,52,54.5,52,0.16,0.15,0.16,0.17,0.19,0.15,3,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6.26,5.02,6.32,5.37,4.64,4.41,47.01,31.01,44.14,28.43,20.21,26.67,6,5.41,5.44,5.56,3.92,4.12,45,32.14,37.5,33.33,16.67,11.76,32.82,38.69,40.77,34.27,40.3,30.6,49.62,54.74,59.23,47.55,64.18,44.78,31.22,33.88,28.96,33.7,30.94,40.11,50.79,50.27,42.08,50,46.96,56.15,3,540,3>1,1640,3>1>2,4410
2025-04-21,丸亀,11,44,42,31,44,32,24,52,53.2,52.2,52.5,48.3,47.2,0.12,0.17,0.16,0.15,0.14,0.15,3,4,1,3,3,4,0,0,0,0,0,0,1,1,1,1,1,1,6.1,6.05,4.19,6.53,7.04,5.72,40.54,36.75,17.24,48.31,53.76,34.15,0,5.4,0,6.88,0,4.46,0,40,0,37.5,0,25.96,36.69,41.67,35.62,30.22,32.12,30.15,50.36,57.58,52.74,44.6,52.55,49.26,26.88,31.49,37.23,30.39,38.07,40.63,44.09,45.86,51.6,50.83,55.33,63.54,1,100,1>5,420,1>5>6,2700
2025-04-21,丸亀,12,52,42,37,27,48,42,52,52,53,52.2,53.1,53.6,0.16,0.13,0.13,0.14,0.13,0.19,3,4,1,3,3,4,0,0,0,0,0,0,1,0,0,0,1,0,6.64,6.49,5.75,6.89,7.38,5.59,50.53,51.49,39.47,52.17,51.52,36.97,5.27,6.57,5.17,6.06,7.95,3.17,27.27,42.86,16.67,33.33,65.79,0,26.87,48.09,34.33,18.25,31.91,27.66,44.03,62.6,53.73,34.13,43.97,49.65,35.42,31.18,41.75,34.03,29.44,32.04,55.73,48.39,61.86,47.64,43.33,50.83,2,330,2>3,2610,2>3>5,6720
2025-04-21,唐津,1,35,29,49,42,51,38,52,52.4,51,50.5,51.5,44.5,0.14,0.16,0.19,0.17,0.15,0.18,4,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,5.7,4.31,4.43,4.84,4.51,4.96,36.76,23.08,26.04,25.71,25.47,28,4.97,4.11,4,3.67,5.37,6.91,33.33,20.15,11.76,16.67,33.33,54.55,36.54,45.28,25.31,31.45,36.75,42.57,52.56,62.89,42.59,47.8,56.02,54.05,53.85,27.78,14.81,55.56,39.39,25,57.69,50,37.04,66.67,60.61,57.14,1,100,1>3,280,1>3>5,930
2025-04-21,唐津,2,40,27,22,32,52,21,52,52,46,46.5,51.5,53.6,0.15,0.13,0.15,0.22,0.16,0.17,4,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5.37,6.84,5.29,4.98,4.48,3.32,34.71,54.65,37.35,27.38,23.36,14.43,0,5,3.67,5.5,5.03,0,0,34.15,14.81,25,32.35,0,22.09,39.52,30.13,38.62,30.28,28.87,36.2,58.68,51.92,51.72,43.66,45.07,34.62,40,14.29,17.86,51.72,44.83,57.69,60,23.81,42.86,72.41,51.72,1,170,1>2,230,1>2>3,600
2025-04-21,唐津,3,46,26,27,24,57,45,46.5,52.1,53.5,52.1,53.1,52,0.2,0.18,0.14,0.16,0.17,0.21,4,1,4,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,5.13,3.55,5.58,3.06,5.12,4.01,31.53,11.9,35.05,7.69,30.09,20.73,6.19,0,5.58,2.76,0,4.83,42.86,0,34.88,7.94,0,31.67,37.42,37.8,27.56,30.34,37.41,21.94,52.9,51.83,44.87,49.66,55.1,40.65,17.24,29.63,51.72,46.67,11.11,36.36,44.83,55.56,62.07,66.67,22.22,54.55,3,250,3>1,540,3>1>2,3610
2025-04-21,唐津,4,40,28,51,48,24,35,54.7,44.5,50.5,52.6,52,52,0.17,0.33,0.16,0.15,0.16,0.17,1,2,4,1,4,4,0,0,0,0,0,0,0,1,0,1,0,1,4.16,3.86,5.91,4.69,6.16,5.7,16.35,16.92,40.52,27.97,49.53,35.97,4.44,3.6,4.19,4.4,4.56,5.52,18.75,20,16.13,20,32,43.48,37.41,21.6,32.62,30.66,30,26.8,54.42,34.4,53.19,48.18,49.33,47.06,58.06,33.33,60,51.85,37.5,21.43,67.74,48.15,80,66.67,50,42.86,5,430,5>3,950,5>3>4,3440
2025-04-21,唐津,5,36,38,25,51,63,52,52.4,52,51.5,52.3,58.4,53.7,0.15,0.17,0.15,0.19,0.17,0.2,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.25,5.68,5.38,4.17,3.41,4.59,42.39,35.54,35.56,19.77,13.64,24.49,5.15,5.11,3.46,4.5,5.68,5.02,26.92,22.22,11.54,25,45.45,28.26,26.13,37.58,22.86,32.3,38.96,37.25,40.54,51.68,36.43,50.31,58.44,53.59,36.67,41.94,28,12,33.33,27.59,46.67,45.16,36,28,50,48.28,1,120,1>2,180,1>2>4,830
2025-04-21,唐津,6,31,38,38,22,52,28,56.7,44.5,52.7,46,56.8,47,0.17,0.18,0.16,0.15,0.15,0.14,1,1,4,1,1,3,0,0,0,0,0,0,1,1,1,1,0,1,2.76,4.96,5.69,5.29,3.8,6.62,5.05,28,40.19,37.35,17.39,49.43,4.22,6.91,5.73,3.67,3.89,8.65,22.22,54.55,40.67,14.81,26.32,85,23.23,42.57,27.44,30.13,28.95,25.55,42.58,54.05,42.68,51.92,44.08,45.99,11.54,25,37.93,14.29,30.43,28,23.08,57.14,62.07,23.81,34.78,44,1,450,1>6,2120,1>6>3,4910
2025-04-21,唐津,7,29,41,32,27,44,40,52.4,52,46.5,53.5,52,52,0.16,0.14,0.22,0.14,0.2,0.13,1,4,1,4,1,3,0,0,0,0,0,0,1,0,0,1,0,0,4.31,5.06,4.98,5.58,5.32,6.79,23.08,30.08,27.38,35.05,34.34,50,4.11,5.55,5.5,5.58,4.82,7,20.15,34.48,25,34.88,18.18,65.52,45.28,40,38.62,27.56,40,35.95,62.89,54.55,51.72,44.87,56.77,55.56,27.78,4.76,17.86,51.72,28,46.15,50,4.76,42.86,62.07,40,65.38,1,110,1>5,2000,1>5>6,8440
2025-04-21,唐津,8,24,51,52,22,20,48,52,56,51.5,51.5,47.7,52.8,0.16,0.16,0.16,0.16,0.18,0.15,1,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3.06,6.1,4.48,5.3,2.77,4.69,7.69,34.69,23.36,35.19,9.68,27.97,2.76,6.33,5.03,3.81,1.98,4.4,7.94,25,32.35,16.22,6.12,20,30.34,40.14,30.28,23.74,24.48,30.66,49.66,52.38,43.66,43.88,39.16,48.18,46.67,23.08,51.72,25,31.03,51.85,66.67,53.85,72.41,45,48.28,66.67,2,330,2>4,1090,2>4>5,13070
2025-04-21,唐津,9,28,40,48,45,25,49,44.5,52,53,52,51.5,51,0.33,0.15,0.17,0.21,0.15,0.19,2,4,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.86,5.37,5.35,4.01,5.38,4.43,16.92,34.71,32.65,20.73,35.56,26.04,3.6,0,6,4.83,3.46,4,20,0,40.91,31.67,11.54,11.76,21.6,22.09,29.05,21.94,22.86,25.31,34.4,36.2,41.22,40.65,36.43,42.59,33.33,34.62,30.77,36.36,28,14.81,48.15,57.69,46.15,54.55,36,37.04,2,130,2>3,320,2>3>4,2500
2025-04-21,唐津,10,35,60,24,52,46,42,47,52.2,52,53.7,46.5,50.5,0.33,0.15,0.16,0.2,0.2,0.17,2,3,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5.55,6.16,4.59,5.13,4.84,33.33,40.2,49.53,24.49,31.53,25.71,0,6.36,4.56,5.02,6.19,3.67,0,52.83,32,28.26,42.86,16.67,30.06,18.18,30,37.25,37.42,31.45,47.85,32.23,49.33,53.59,52.9,47.8,56.67,29.63,37.5,27.59,17.24,55.56,76.67,33.33,50,48.28,44.83,66.67,1,110,1>2,370,1>2>3,700
2025-04-21,唐津,11,44,35,57,51,36,38,52,52.7,53.1,51.5,52.4,52.7,0.2,0.11,0.17,0.15,0.15,0.16,1,3,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,1,5.32,6.4,5.12,4.51,6.25,5.69,34.34,45.04,30.09,25.47,42.39,40.19,4.82,6.89,0,5.37,5.15,5.73,18.18,55.56,0,33.33,26.92,40.67,40,32.91,37.41,36.75,26.13,27.44,56.77,48.73,55.1,56.02,40.54,42.68,28,24,11.11,39.39,36.67,37.93,40,44,22.22,60.61,46.67,62.07,1,130,1>2,260,1>2>3,700
2025-04-21,唐津,12,27,28,35,38,41,51,52,47,52,52,52,50.5,0.13,0.14,0.14,0.17,0.14,0.16,3,3,4,4,4,4,0,0,0,0,0,0,1,1,1,0,0,0,6.84,6.62,5.7,5.68,5.06,5.91,54.65,49.43,36.76,35.54,30.08,40.52,5,8.65,4.97,5.11,5.55,4.19,34.15,85,33.33,22.22,34.48,16.13,39.52,25.55,36.54,37.58,40,32.62,58.68,45.99,52.56,51.68,54.55,53.19,40,28,53.85,41.94,4.76,60,60,44,57.69,45.16,4.76,80,5,2890,5>4,15570,5>4>1,51730
2025-04-21,多摩川,1,24,28,44,58,27,21,53.4,52.5,52,53.2,52,53.5,0.16,0.14,0.15,0.16,0.17,0.16,1,1,4,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,4.42,3.84,4.68,4.24,4.69,5.63,17.7,15.87,27.17,19.35,25,34.72,4.63,4.9,6.33,4.92,3.33,4.75,31.58,40,55.56,30.77,5.56,29.17,0,28.57,12.5,0,75,37.5,0,71.43,12.5,0,100,37.5,50,75,12.5,25,100,25,50,100,12.5,50,100,37.5,1,230,1>6,1650,1>6>5,3830
2025-04-21,多摩川,2,37,34,26,49,48,51,52,52,52,52,51,52,0.16,0.2,0.12,0.16,0.17,0.17,1,4,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.05,6.4,6.86,4.55,5.06,4.86,17.71,51.03,55.08,27.54,28.87,25.23,3.6,7.83,0,0,0,5,20,66.67,0,0,0,33.33,0,0,0,0,0,87.5,50,0,0,0,12.5,87.5,0,0,12.5,42.86,0,37.5,0,0,25,71.43,0,37.5,3,560,3>2,490,3>2>1,2380
2025-04-21,多摩川,3,49,61,47,42,56,34,50.5,52,55.3,52.4,51,53.8,0.17,0.2,0.15,0.16,0.17,0.17,1,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3.77,4.48,5.15,4.45,5.39,5.71,16.33,20,29.52,27.37,33.6,38.24,4,0,5.24,4.7,5.04,4.88,18.75,0,40,26.67,32,23.53,20,0,0,100,0,0,40,0,0,100,0,0,25,0,37.5,0,0,0,37.5,0,37.5,0,0,100,2,1090,2>3,6870,2>3>6,48600
2025-04-21,多摩川,4,48,38,38,39,28,51,56.3,50,52.1,52,54.5,52.1,0.16,0.15,0.13,0.22,0.16,0.19,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.92,6.56,6.38,4.74,4.54,5.13,28.3,45,42.4,28.32,24.71,33.03,0,6.27,6.5,3.5,4.08,4.82,0,54.55,50,8.33,18,27.94,20,37.5,12.5,0,0,12.5,50,37.5,12.5,0,0,25,40,0,0,0,80,37.5,80,0,0,0,90,37.5,2,140,2>1,440,2>1>6,2970
2025-04-21,多摩川,5,41,51,24,55,38,50,52.2,52,53.4,50.5,52,55.2,0.2,0.14,0.16,0.16,0.15,0.14,1,4,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,4.32,5.39,4.42,5.35,6.11,4.94,24.32,31.91,17.7,38.24,47.66,31.03,4.63,6.28,4.63,4.9,6.14,4.31,25.93,36,31.58,30,38.64,12.5,0,0,0,0,25,0,0,0,0,0,37.5,0,0,0,50,0,42.86,25,0,0,50,0,42.86,37.5,5,1200,5>1,1270,5>1>3,8050
2025-04-21,多摩川,6,44,56,44,51,22,28,52.2,51.5,52.1,52,51.5,52.5,0.14,0.15,0.13,0.17,0.18,0.14,3,4,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5.99,4.89,6.65,4.86,3.11,3.84,39.45,32.58,48.39,25.23,5.43,15.87,6.67,5.19,4.69,5,2.07,4.9,55.56,34.88,15.38,33.33,3.33,40,42.86,12.5,66.67,87.5,22.22,28.57,71.43,37.5,88.89,87.5,55.56,71.43,28.57,87.5,0,37.5,0,75,71.43,87.5,12.5,37.5,0,100,1,200,1>4,1660,1>4>6,14800
2025-04-21,多摩川,7,37,58,51,26,49,23,52,53.2,52,52,50.5,55.1,0.13,0.16,0.17,0.12,0.17,0.17,3,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6.68,4.24,5.3,6.86,3.77,1.43,48.7,19.35,34.07,55.08,16.33,0,6.78,4.92,4.75,0,4,0,51.85,30.77,37.5,0,18.75,0,0,0,0,0,20,25,0,0,12.5,0,40,37.5,50,25,12.5,12.5,25,28.57,87.5,50,12.5,25,37.5,57.14,1,130,1>3,430,1>3>4,620
2025-04-21,多摩川,8,44,36,27,48,48,61,52,53.3,52.3,51,56.3,52,0.15,0.14,0.18,0.17,0.16,0.2,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.68,6.76,4.36,5.06,4.92,4.48,27.17,50.89,23.21,28.87,28.3,20,6.33,6.38,3.92,0,0,0,55.56,46.15,16.67,0,0,0,12.5,0,28.57,0,20,0,12.5,0,57.14,12.5,50,0,12.5,42.86,66.67,0,40,0,12.5,42.86,88.89,0,80,0,2,610,2>5,1290,2>5>4,3670
2025-04-21,多摩川,9,38,59,37,34,34,39,52,52.6,52,53.8,52,52,0.15,0.16,0.16,0.17,0.2,0.22,3,1,4,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,6.11,5.12,6.02,5.71,6.4,4.74,47.66,25.53,43.61,38.24,51.03,28.32,6.14,5.81,5.82,4.88,7.83,3.5,38.64,25,32.35,23.53,66.67,8.33,25,0,25,0,0,0,37.5,0,37.5,0,0,0,42.86,0,0,0,0,0,42.86,0,0,100,0,0,1,100,1>5,670,1>5>2,2510
2025-04-21,多摩川,10,44,56,49,21,41,38,52.1,51,52,53.5,52.2,50,0.13,0.17,0.16,0.16,0.2,0.15,3,4,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,6.65,5.39,4.55,5.63,4.32,6.56,48.39,33.6,27.54,34.72,24.32,45,4.69,5.04,0,4.75,4.63,6.27,15.38,32,0,29.17,25.93,54.55,66.67,0,0,37.5,0,37.5,88.89,0,0,37.5,0,37.5,0,0,42.86,25,0,0,12.5,0,71.43,37.5,0,0,1,150,1>6,680,1>6>2,1490
2025-04-21,多摩川,11,38,35,37,50,56,42,52.1,53.3,52,55.2,51.5,52.4,0.13,0.14,0.16,0.14,0.15,0.16,3,3,1,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,6.38,7.55,4.05,4.94,4.89,4.45,42.4,67.71,17.71,31.03,32.58,27.37,6.5,5.68,3.6,4.31,5.19,4.7,50,34,20,12.5,34.88,26.67,12.5,0,0,0,12.5,100,12.5,0,50,0,37.5,100,0,0,0,25,87.5,0,0,0,0,37.5,87.5,0,5,450,5>6,3650,5>6>2,8500
2025-04-21,多摩川,12,36,44,39,51,51,27,53.3,52.2,54.5,52.1,52,52,0.14,0.14,0.15,0.19,0.14,0.17,3,3,4,1,4,1,0,0,0,0,0,0,0,1,1,0,1,1,6.76,5.99,6.5,5.13,5.39,4.69,50.89,39.45,48.11,33.03,31.91,25,6.38,6.67,5.58,4.82,6.28,3.33,46.15,55.56,33.33,27.94,36,5.56,0,42.86,0,12.5,0,75,0,71.43,25,25,0,100,42.86,28.57,12.5,37.5,0,100,42.86,71.43,37.5,37.5,0,100,3,910,3>6,8250,3>6>4,78800
2025-04-21,尼崎,1,38,53,39,45,35,22,52.2,51.5,52.5,55.1,53.4,55.5,0.17,0.2,0.16,0.15,0.16,0.16,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4.6,5.63,6.68,4.46,4.91,5.81,20.93,40.78,53.76,26.27,31.76,41.13,3.72,5.95,6.62,4.39,4.19,3.83,11.11,40.35,41.18,22.22,18.75,16.67,20,42.86,16.67,21.43,42.86,33.33,40,42.86,16.67,21.43,42.86,55.56,42.86,0,0,50,33.33,33.33,57.14,20,0,90,50,33.33,2,1270,2>3,1180,2>3>5,4770
2025-04-21,尼崎,2,38,39,27,38,36,57,55.6,52.9,52,53.7,54.1,52.5,0.15,0.15,0.17,0.14,0.14,0.17,1,1,1,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4.98,5.05,5.55,5.89,4.81,5.19,36.59,26.36,33.33,40,31.87,32.29,4.94,5.78,5.41,5.62,5.56,4.22,37.5,22.22,34.44,37.93,44.44,21.95,14.29,42.86,21.43,14.29,33.33,33.33,28.57,57.14,35.71,14.29,46.67,50,25,57.14,14.29,44.44,28.57,0,50,85.71,28.57,77.78,28.57,0,4,260,4>3,2100,4>3>2,6050
2025-04-21,尼崎,3,25,35,35,40,40,35,53,52.1,52.7,53,52,53.2,0.13,0.18,0.15,0.16,0.14,0.12,1,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,5.97,6.84,4.48,4.57,6.09,4.89,39.22,51.43,25.81,25.23,40,32.14,4.46,7.1,4.43,3.08,6,4.7,26.92,55.17,14.29,8.33,42.86,40,22.22,42.86,14.29,33.33,71.43,35.71,55.56,57.14,28.57,33.33,71.43,42.86,28.57,25,23.08,25,28.57,0,28.57,50,30.77,50,28.57,16.67,1,220,1>5,1410,1>5>2,2200
2025-04-21,尼崎,4,24,38,42,33,49,50,53.1,53.2,51.5,53.8,52.6,51,0.16,0.18,0.17,0.16,0.14,0.17,1,1,4,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,4.69,5.12,6.66,4.29,6.01,4.41,26.88,30.56,45.6,24.05,39.01,20,0,6.55,6.89,0,4.78,1.78,0,45.45,38.89,0,33.33,0,30.77,66.67,40,0,50,44.44,38.46,66.67,60,16.67,90,77.78,36.36,28.57,25,18.18,21.43,44.44,36.36,42.86,37.5,63.64,42.86,88.89,1,180,1>3,310,1>3>5,990
2025-04-21,尼崎,5,27,34,50,38,45,41,52.1,52,52.8,52.2,58.3,56,0.14,0.16,0.15,0.17,0.14,0.18,1,4,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,4.66,5.61,5.28,4.6,5.24,4.47,27.4,40.32,36.61,20.93,29.49,24.24,4.17,7.14,5.53,3.72,5.33,5.11,29.17,57.14,42.11,11.11,29.63,34.29,14.29,14.29,28.57,20,42.86,21.43,28.57,42.86,28.57,40,50,35.71,33.33,57.14,50,42.86,33.33,14.29,55.56,71.43,75,57.14,33.33,42.86,4,950,4>1,14860,4>1>5,52540
2025-04-21,尼崎,6,38,55,22,49,39,36,52.6,50.5,55.5,52,52.9,52.1,0.14,0.16,0.16,0.17,0.15,0.2,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6.99,4.99,5.81,5.82,5.05,4.69,54.69,28,41.13,38.1,26.36,26.47,6.77,4.33,3.83,4.75,5.78,3.5,54.24,13.33,16.67,25,22.22,6.25,50,0,33.33,25,42.86,50,68.75,42.86,55.56,62.5,57.14,70,16.67,37.5,33.33,50,57.14,30.77,16.67,62.5,33.33,50,85.71,38.46,1,100,1>3,310,1>3>5,1210
2025-04-21,尼崎,7,36,40,35,36,25,50,54.1,53,53.4,52.3,53,51,0.14,0.16,0.16,0.18,0.13,0.13,1,1,1,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,4.81,4.57,4.91,5.85,5.97,7.27,31.87,25.23,31.76,38.97,39.22,58.41,5.56,3.08,4.19,6.12,4.46,6.52,44.44,8.33,18.75,48.48,26.92,52.27,33.33,33.33,42.86,44.44,22.22,50,46.67,33.33,42.86,88.89,55.56,75,28.57,25,33.33,50,28.57,37.5,28.57,50,50,70,28.57,50,6,130,6>4,460,6>4>3,1560
2025-04-21,尼崎,8,39,24,34,38,35,53,51.5,53.1,52.8,55.9,53.1,51.5,0.16,0.16,0.13,0.15,0.15,0.2,4,1,3,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,6.27,4.69,6.65,4.98,4.48,5.63,46.76,26.88,49.55,36.59,25.81,40.78,5.78,0,6.88,4.94,4.43,5.95,44.44,0,50,37.5,14.29,40.35,28.57,30.77,66.67,14.29,14.29,42.86,42.86,38.46,66.67,28.57,28.57,42.86,25,36.36,0,25,23.08,0,50,36.36,33.33,50,30.77,20,2,980,2>3,3410,2>3>4,22630
